ZINC_ID,SMILES
ZINCaa0000003Txr,O=C(O)C1CN([C@@H]2C[C@H]2Cn2cnnn2)C[C@H]1c1cccc(F)c1
ZINC9o0000003WAV,O=C(O)C1CN([C@@H]2[C@@H]3CCOCC[C@@H]32)C[C@H]1c1cccc(F)c1
ZINC9o0000003WAV,O=C(O)C1CN([C@H]2[C@@H]3CCOCC[C@@H]32)C[C@H]1c1cccc(F)c1
ZINCak0000003cW5,O=C(O)C1CN([C@@H]2[C@@H]3CN(C4CC4)C[C@@H]32)C[C@H]1c1cccc(F)c1
ZINCak0000003cW5,O=C(O)C1CN([C@H]2[C@@H]3CN(C4CC4)C[C@@H]32)C[C@H]1c1cccc(F)c1
ZINCa90000005W3S,O=C(O)C1CN([C@@H]2C[C@@H]2CNC2CNC2)C[C@H]1c1cccc(F)c1
ZINCa90000005W3S,O=C(O)C1CN([C@H]2C[C@@H]2CNC2CNC2)C[C@H]1c1cccc(F)c1
ZINCan0000003HvF,O=C(O)C1CN([C@@H]2C[C@H]2CNCC2CC2)C[C@H]1c1cccc(F)c1
ZINCan0000003HvF,O=C(O)C1CN([C@H]2C[C@H]2CNCC2CC2)C[C@H]1c1cccc(F)c1
ZINCan0000003WA8,O=C(O)C1CN(c2[nH]nc3ncccc23)C[C@H]1c1cccc(F)c1
ZINC9k0000005lZZ,O=C(O)C1CN(c2[nH]nnc2C2CC2)C[C@H]1c1cccc(F)c1
ZINCat0000000Dlv,O=C(O)C1CN(c2c[nH]c3cccnc23)C[C@H]1c1cccc(F)c1
ZINCat0000000Dlw,O=C(O)C1CN(c2c[nH]c3ccncc23)C[C@H]1c1cccc(F)c1
ZINCat0000000Dlx,O=C(O)C1CN(c2c[nH]c3cnccc23)C[C@H]1c1cccc(F)c1
ZINCan0000002gHi,O=C(O)C1CN(c2c[nH]c3cncnc23)C[C@H]1c1cccc(F)c1
ZINCam0000002gHj,O=C(O)C1CN(c2cnc3c[nH]nc3c2)C[C@H]1c1cccc(F)c1
ZINCat0000000Dly,O=C(O)C1CN(c2cnc3[nH]ccc3c2)C[C@H]1c1cccc(F)c1
ZINCat0000000Dlz,O=C(O)C1CN(c2c[nH]c3ncccc23)C[C@H]1c1cccc(F)c1
ZINC7p0000002gHp,O=C(O)C1CN(c2c[nH]nc2Br)C[C@H]1c1cccc(F)c1
ZINC7p0000002gHp,O=C(O)C1CN(c2[nH]ncc2Br)C[C@H]1c1cccc(F)c1
ZINC9q0000000BCA,O=C(O)C1CN(c2c[nH]nc2C2CC2)C[C@H]1c1cccc(F)c1
ZINCau0000000Dz8,O=C(O)C1CN(c2c[nH]nc2C2CCC2)C[C@H]1c1cccc(F)c1
ZINC7p0000002gE0,O=C(O)C1CN(c2cc(Br)[nH]n2)C[C@H]1c1cccc(F)c1
ZINC8q0000000BcT,O=C(O)C1CN(c2cc(Br)ncn2)C[C@H]1c1cccc(F)c1
ZINCar0000000CTG,O=C(O)C1CN(c2cc(C3CC3)ncn2)C[C@H]1c1cccc(F)c1
ZINC9t0000000BXP,O=C(O)C1CN(c2cc(C3CC3)no2)C[C@H]1c1cccc(F)c1
ZINC9t0000000BXQ,O=C(O)C1CN(c2cc(C3CC3)on2)C[C@H]1c1cccc(F)c1
ZINCat0000000DlA,O=C(O)C1CN(c2cc3[nH]ccc3cn2)C[C@H]1c1cccc(F)c1
ZINCan0000002gDY,O=C(O)C1CN(c2cc3[nH]ncc3cn2)C[C@H]1c1cccc(F)c1
ZINCak0000002gDU,O=C(O)C1CN(c2cc3c([nH]2)CCNC3)C[C@H]1c1cccc(F)c1
ZINCak0000002gDR,O=C(O)C1CN(c2cc3c(cn2)CNC3)C[C@H]1c1cccc(F)c1
ZINCar0000000CTH,O=C(O)C1CN(c2cc3c(s2)CCNC3)C[C@H]1c1cccc(F)c1
ZINCar0000000CTI,O=C(O)C1CN(c2cc3c(s2)CNCC3)C[C@H]1c1cccc(F)c1
ZINCan0000003YH0,O=C(O)C1CN(c2cc3cncnc3[nH]2)C[C@H]1c1cccc(F)c1
ZINCat0000000DlB,O=C(O)C1CN(c2cc3cc[nH]c3cn2)C[C@H]1c1cccc(F)c1
ZINCat0000000DlC,O=C(O)C1CN(c2cc3cccnc3[nH]2)C[C@H]1c1cccc(F)c1
ZINCan0000003WzJ,O=C(O)C1CN(c2cc3cc[nH]c3nn2)C[C@H]1c1cccc(F)c1
ZINCat0000000DlD,O=C(O)C1CN(c2cc3ccncc3[nH]2)C[C@H]1c1cccc(F)c1
ZINCan0000002gDV,O=C(O)C1CN(c2cc3c[nH]nc3cn2)C[C@H]1c1cccc(F)c1
ZINCat0000000DlE,O=C(O)C1CN(c2cc3cnccc3[nH]2)C[C@H]1c1cccc(F)c1
ZINCau0000000Dz9,O=C(O)C1CN(c2cc3cncnc3s2)C[C@H]1c1cccc(F)c1
ZINC9l0000002gDZ,O=C(O)C1CN(c2cc3n(n2)CCC3)C[C@H]1c1cccc(F)c1
ZINCan0000002gDX,O=C(O)C1CN(c2cc3[nH]cnc3cn2)C[C@H]1c1cccc(F)c1
ZINCat0000000DlF,O=C(O)C1CN(c2cc3ncccc3[nH]2)C[C@H]1c1cccc(F)c1
ZINCae0000003WzK,O=C(O)C1CN(c2cc3nncn3cn2)C[C@H]1c1cccc(F)c1
ZINCau0000000Dza,O=C(O)C1CN(c2cc3scnc3cn2)C[C@H]1c1cccc(F)c1
ZINC6n0000002gFD,O=C(O)C1CN(c2cc[nH]c2)C[C@H]1c1cccc(F)c1
ZINCat0000000DlG,O=C(O)C1CN(c2ccnc3[nH]ccc23)C[C@H]1c1cccc(F)c1
ZINC6h0000002gFE,O=C(O)C1CN(c2cc[nH]n2)C[C@H]1c1cccc(F)c1
ZINC8q0000000BcU,O=C(O)C1CN(c2ccc(Br)nn2)C[C@H]1c1cccc(F)c1
ZINCar0000000CTJ,O=C(O)C1CN(c2ccc(C3CC3)nn2)C[C@H]1c1cccc(F)c1
ZINC8u0000000BlO,O=C(O)C1CN(c2ccc(Br)cn2)C[C@H]1c1cccc(F)c1
ZINCat0000000DlH,O=C(O)C1CN(c2ccc3[nH]ccc3n2)C[C@H]1c1cccc(F)c1
ZINCat0000000DlI,O=C(O)C1CN(c2ccc3[nH]ncc3c2)C[C@H]1c1cccc(F)c1
ZINCau0000000Dzd,O=C(O)C1CN(c2ccc3c(c2)NCC3)C[C@H]1c1cccc(F)c1
ZINCat0000000DlK,O=C(O)C1CN(c2ccc3c(c2)OCC3)C[C@H]1c1cccc(F)c1
ZINCat0000000DlL,O=C(O)C1CN(c2ccc3c(n2)CCC3)C[C@H]1c1cccc(F)c1
ZINCao0000002gE4,O=C(O)C1CN(c2ccc3c(n2)CCN3)C[C@H]1c1cccc(F)c1
ZINCat0000000DlM,O=C(O)C1CN(c2ccc3c[nH]nc3c2)C[C@H]1c1cccc(F)c1
ZINCat0000000DlN,O=C(O)C1CN(c2ccc3cc[nH]c3n2)C[C@H]1c1cccc(F)c1
ZINCaq0000000CE7,O=C(O)C1CN(c2ccc3ccnn3c2)C[C@H]1c1cccc(F)c1
ZINCaq0000000CE8,O=C(O)C1CN(c2ccc3cncn3c2)C[C@H]1c1cccc(F)c1
ZINCak0000002gE9,O=C(O)C1CN(c2ccc3cnnn3c2)C[C@H]1c1cccc(F)c1
ZINCan0000003WzM,O=C(O)C1CN(c2ccc3[nH]ncc3n2)C[C@H]1c1cccc(F)c1
ZINCat0000000DlO,O=C(O)C1CN(c2ccc3[nH]cnc3c2)C[C@H]1c1cccc(F)c1
ZINCan0000003WzL,O=C(O)C1CN(c2ccc3[nH]cnc3n2)C[C@H]1c1cccc(F)c1
ZINCaq0000000CE9,O=C(O)C1CN(c2ccc3nccn3c2)C[C@H]1c1cccc(F)c1
ZINCak0000002gEb,O=C(O)C1CN(c2ccc3nccn3n2)C[C@H]1c1cccc(F)c1
ZINCak0000002gEd,O=C(O)C1CN(c2ccc3ncnn3c2)C[C@H]1c1cccc(F)c1
ZINCap0000002gEe,O=C(O)C1CN(c2ccc3ncoc3n2)C[C@H]1c1cccc(F)c1
ZINCan0000003WzN,O=C(O)C1CN(c2ccc3[nH]nnc3c2)C[C@H]1c1cccc(F)c1
ZINCak0000002gEi,O=C(O)C1CN(c2ccc3nncn3c2)C[C@H]1c1cccc(F)c1
ZINCae0000002gEj,O=C(O)C1CN(c2ccc3nncn3n2)C[C@H]1c1cccc(F)c1
ZINCae0000002gEl,O=C(O)C1CN(c2ccc3nnnn3c2)C[C@H]1c1cccc(F)c1
ZINCau0000000Dze,O=C(O)C1CN(c2ccc3nnsc3c2)C[C@H]1c1cccc(F)c1
ZINCap0000002gEm,O=C(O)C1CN(c2ccc3nonc3c2)C[C@H]1c1cccc(F)c1
ZINCau0000000Dzf,O=C(O)C1CN(c2ccc3nsnc3c2)C[C@H]1c1cccc(F)c1
ZINCap0000002gEo,O=C(O)C1CN(c2ccc3ocnc3n2)C[C@H]1c1cccc(F)c1
ZINCau0000000Dzg,O=C(O)C1CN(c2ccc3snnc3c2)C[C@H]1c1cccc(F)c1
ZINC6n0000002gFc,O=C(O)C1CN(c2ccc[nH]2)C[C@H]1c1cccc(F)c1
ZINCat0000000DlP,O=C(O)C1CN(c2cccc3[nH]ncc23)C[C@H]1c1cccc(F)c1
ZINCau0000000Dzh,O=C(O)C1CN(c2cccc3c2CCN3)C[C@H]1c1cccc(F)c1
ZINCat0000000DlQ,O=C(O)C1CN(c2cccc3c2CCO3)C[C@H]1c1cccc(F)c1
ZINCaq0000000CEa,O=C(O)C1CN(c2cccc3c2CNC3)C[C@H]1c1cccc(F)c1
ZINCau0000000Dzi,O=C(O)C1CN(c2cccc3c2COC3)C[C@H]1c1cccc(F)c1
ZINCau0000000Dzj,O=C(O)C1CN(c2cccc3c2NCC3)C[C@H]1c1cccc(F)c1
ZINCat0000000DlR,O=C(O)C1CN(c2cccc3c2OCC3)C[C@H]1c1cccc(F)c1
ZINCar0000000CTL,O=C(O)C1CN(c2cccc3c2OCO3)C[C@H]1c1cccc(F)c1
ZINCat0000000DlS,O=C(O)C1CN(c2cccc3c[nH]nc23)C[C@H]1c1cccc(F)c1
ZINCaq0000000CEb,O=C(O)C1CN(c2cccc3ccnn23)C[C@H]1c1cccc(F)c1
ZINCaq0000000CEc,O=C(O)C1CN(c2cccc3cncn23)C[C@H]1c1cccc(F)c1
ZINCat0000000DlT,O=C(O)C1CN(c2cccc3[nH]cnc23)C[C@H]1c1cccc(F)c1
ZINCaq0000000CEd,O=C(O)C1CN(c2cccc3nccn23)C[C@H]1c1cccc(F)c1
ZINCak0000002gEw,O=C(O)C1CN(c2cccc3ncnn23)C[C@H]1c1cccc(F)c1
ZINCan0000002gEy,O=C(O)C1CN(c2cccc3[nH]nnc23)C[C@H]1c1cccc(F)c1
ZINCak0000002gEx,O=C(O)C1CN(c2cccc3nncn23)C[C@H]1c1cccc(F)c1
ZINCae0000002gEA,O=C(O)C1CN(c2cccc3nnnn23)C[C@H]1c1cccc(F)c1
ZINCau0000000Dzk,O=C(O)C1CN(c2cccc3nnsc23)C[C@H]1c1cccc(F)c1
ZINCap0000004SXi,O=C(O)C1CN(c2cccc3nonc23)C[C@H]1c1cccc(F)c1
ZINCau0000000Dzl,O=C(O)C1CN(c2cccc3nsnc23)C[C@H]1c1cccc(F)c1
ZINCau0000000Dzm,O=C(O)C1CN(c2cccc3snnc23)C[C@H]1c1cccc(F)c1
ZINC7u0000000B4r,O=C(O)C1CN(c2ccccc2)C[C@H]1c1cccc(F)c1
ZINC7o0000002gET,O=C(O)C1CN(c2ccccn2)C[C@H]1c1cccc(F)c1
ZINCaq0000000CEe,O=C(O)C1CN(c2cccn3ccnc23)C[C@H]1c1cccc(F)c1
ZINCaq0000000CEf,O=C(O)C1CN(c2cccn3cncc23)C[C@H]1c1cccc(F)c1
ZINCak0000002gEZ,O=C(O)C1CN(c2cccn3cnnc23)C[C@H]1c1cccc(F)c1
ZINCaq0000000CEg,O=C(O)C1CN(c2cccn3nccc23)C[C@H]1c1cccc(F)c1
ZINCak0000002gF3,O=C(O)C1CN(c2cccn3ncnc23)C[C@H]1c1cccc(F)c1
ZINCak0000002gF4,O=C(O)C1CN(c2cccn3nncc23)C[C@H]1c1cccc(F)c1
ZINCae0000002gF5,O=C(O)C1CN(c2cccn3nnnc23)C[C@H]1c1cccc(F)c1
ZINC7o0000002gF6,O=C(O)C1CN(c2cccnc2)C[C@H]1c1cccc(F)c1
ZINC8u0000000BlQ,O=C(O)C1CN(c2ncccc2Br)C[C@H]1c1cccc(F)c1
ZINC7i0000002gFd,O=C(O)C1CN(c2cccnn2)C[C@H]1c1cccc(F)c1
ZINC6q0000000ATL,O=C(O)C1CN(c2ccco2)C[C@H]1c1cccc(F)c1
ZINCaq00000000eN,O=C(O)C1CN(c2ccn(CC3CC3)n2)C[C@H]1c1cccc(F)c1
ZINCaq0000000CEh,O=C(O)C1CN(c2ccn3ccnc3c2)C[C@H]1c1cccc(F)c1
ZINCaq0000000CEi,O=C(O)C1CN(c2ccn3ccncc23)C[C@H]1c1cccc(F)c1
ZINCaq0000000CEj,O=C(O)C1CN(c2ccn3cncc3c2)C[C@H]1c1cccc(F)c1
ZINCak0000002gFi,O=C(O)C1CN(c2ccn3cnnc3c2)C[C@H]1c1cccc(F)c1
ZINCaq0000000CEk,O=C(O)C1CN(c2ccn3nccc3c2)C[C@H]1c1cccc(F)c1
ZINCak0000002gFj,O=C(O)C1CN(c2ccn3nccc3n2)C[C@H]1c1cccc(F)c1
ZINCak0000002gFk,O=C(O)C1CN(c2ccn3ncnc3c2)C[C@H]1c1cccc(F)c1
ZINCak0000002gFl,O=C(O)C1CN(c2ccn3ncncc23)C[C@H]1c1cccc(F)c1
ZINCak0000002gFm,O=C(O)C1CN(c2ccn3nncc3c2)C[C@H]1c1cccc(F)c1
ZINCae0000002gFn,O=C(O)C1CN(c2ccn3nnnc3c2)C[C@H]1c1cccc(F)c1
ZINC8q0000000BcV,O=C(O)C1CN(c2ccnc(Br)n2)C[C@H]1c1cccc(F)c1
ZINC8q0000000BcV,O=C(O)C1CN(c2nccc(Br)n2)C[C@H]1c1cccc(F)c1
ZINC8u0000000BlR,O=C(O)C1CN(c2cc(Br)ccn2)C[C@H]1c1cccc(F)c1
ZINCan0000003YH5,O=C(O)C1CN(c2ccnc3[nH]cnc23)C[C@H]1c1cccc(F)c1
ZINCan0000002gFu,O=C(O)C1CN(c2ccnc3[nH]ncc23)C[C@H]1c1cccc(F)c1
ZINCat0000000DlU,O=C(O)C1CN(c2ccnc3cc[nH]c23)C[C@H]1c1cccc(F)c1
ZINCak0000003WzS,O=C(O)C1CN(c2ccnc3ccnn23)C[C@H]1c1cccc(F)c1
ZINCan0000002gFr,O=C(O)C1CN(c2ccnc3c[nH]nc23)C[C@H]1c1cccc(F)c1
ZINCak0000003YH4,O=C(O)C1CN(c2ccnc3nccn23)C[C@H]1c1cccc(F)c1
ZINCap0000002gFt,O=C(O)C1CN(c2ccnc3ncoc23)C[C@H]1c1cccc(F)c1
ZINC7o0000002gFv,O=C(O)C1CN(c2ccncc2)C[C@H]1c1cccc(F)c1
ZINC8u0000000BlS,O=C(O)C1CN(c2cnccc2Br)C[C@H]1c1cccc(F)c1
ZINC7i0000002gFB,O=C(O)C1CN(c2ccncn2)C[C@H]1c1cccc(F)c1
ZINC9p0000002gFF,O=C(O)C1CN(c2ccnn2C2CC2)C[C@H]1c1cccc(F)c1
ZINCat0000000DlV,O=C(O)C1CN(c2ccnn2C2CCC2)C[C@H]1c1cccc(F)c1
ZINC7i0000002gFG,O=C(O)C1CN(c2ccnnc2)C[C@H]1c1cccc(F)c1
ZINC6k0000002gFH,O=C(O)C1CN(c2ccno2)C[C@H]1c1cccc(F)c1
ZINC6p0000002gFI,O=C(O)C1CN(c2ccns2)C[C@H]1c1cccc(F)c1
ZINC6q0000000ATM,O=C(O)C1CN(c2ccoc2)C[C@H]1c1cccc(F)c1
ZINC6k0000002gFK,O=C(O)C1CN(c2ccon2)C[C@H]1c1cccc(F)c1
ZINC6p0000002gFL,O=C(O)C1CN(c2ccsn2)C[C@H]1c1cccc(F)c1
ZINC9j0000002gG8,O=C(O)C1CN(c2cn(C3CC3)nn2)C[C@H]1c1cccc(F)c1
ZINCaq0000000CEl,O=C(O)C1CN(c2cn(CC3CC3)cn2)C[C@H]1c1cccc(F)c1
ZINC9l0000002gFO,O=C(O)C1CN(c2cn3c(n2)CCC3)C[C@H]1c1cccc(F)c1
ZINCad0000002gFP,O=C(O)C1CN(c2cn3c(n2)CNCC3)C[C@H]1c1cccc(F)c1
ZINCah0000002gFQ,O=C(O)C1CN(c2cn3c(n2)COCC3)C[C@H]1c1cccc(F)c1
ZINCaq0000000CEm,O=C(O)C1CN(c2cn3ccccc3n2)C[C@H]1c1cccc(F)c1
ZINCak0000002gFN,O=C(O)C1CN(c2cn3ccnc3cn2)C[C@H]1c1cccc(F)c1
ZINC9r0000000BJI,O=C(O)C1CN(c2cn3ccnc3s2)C[C@H]1c1cccc(F)c1
ZINC9r0000000BJJ,O=C(O)C1CN(c2cn3ccsc3n2)C[C@H]1c1cccc(F)c1
ZINCae0000002gFR,O=C(O)C1CN(c2cn3cnnc3cn2)C[C@H]1c1cccc(F)c1
ZINCae0000002gFU,O=C(O)C1CN(c2cn3ncnc3cn2)C[C@H]1c1cccc(F)c1
ZINC6h0000002gHQ,O=C(O)C1CN(c2cn[nH]c2)C[C@H]1c1cccc(F)c1
ZINC7p0000003YHb,O=C(O)C1CN(c2c[nH]c(Br)n2)C[C@H]1c1cccc(F)c1
ZINC7p0000003YHb,O=C(O)C1CN(c2nc(Br)c[nH]2)C[C@H]1c1cccc(F)c1
ZINC8q0000000BcW,O=C(O)C1CN(c2cnc(Br)cn2)C[C@H]1c1cccc(F)c1
ZINC8q0000000BcX,O=C(O)C1CN(c2cnc(Br)nc2)C[C@H]1c1cccc(F)c1
ZINC8q0000000BcX,O=C(O)C1CN(c2ncc(Br)cn2)C[C@H]1c1cccc(F)c1
ZINCar0000000CTM,O=C(O)C1CN(c2cnc(C3CC3)cn2)C[C@H]1c1cccc(F)c1
ZINCar0000000CTN,O=C(O)C1CN(c2cnc(C3CC3)nc2)C[C@H]1c1cccc(F)c1
ZINC9t0000000BXR,O=C(O)C1CN(c2cnc(C3CC3)o2)C[C@H]1c1cccc(F)c1
ZINCau0000001FOb,O=C(O)C1CN(c2cnc(NC3CC3)s2)C[C@H]1c1cccc(F)c1
ZINCan0000002gGt,O=C(O)C1CN(c2cnc3[nH]ccc3n2)C[C@H]1c1cccc(F)c1
ZINCan0000003WzV,O=C(O)C1CN(c2c[nH]c3nccnc23)C[C@H]1c1cccc(F)c1
ZINCan0000003YHa,O=C(O)C1CN(c2cnc3[nH]cnc3c2)C[C@H]1c1cccc(F)c1
ZINCan0000003WzW,O=C(O)C1CN(c2c[nH]c3ncncc23)C[C@H]1c1cccc(F)c1
ZINCan0000002gGu,O=C(O)C1CN(c2cnc3[nH]ncc3c2)C[C@H]1c1cccc(F)c1
ZINCah0000002gGv,O=C(O)C1CN(c2cnc3[nH]ncc3n2)C[C@H]1c1cccc(F)c1
ZINCah0000003WzX,O=C(O)C1CN(c2cnc3[nH]nnc3c2)C[C@H]1c1cccc(F)c1
ZINCat0000000DlW,O=C(O)C1CN(c2cnc3c(c2)CCC3)C[C@H]1c1cccc(F)c1
ZINCan0000002gFZ,O=C(O)C1CN(c2cnc3c(c2)CCO3)C[C@H]1c1cccc(F)c1
ZINCau0000000Dzn,O=C(O)C1CN(c2cnc3c(c2)CN=N3)C[C@H]1c1cccc(F)c1
ZINCak0000002gG0,O=C(O)C1CN(c2cnc3c(c2)CNC3)C[C@H]1c1cccc(F)c1
ZINCao0000002gG2,O=C(O)C1CN(c2cnc3c(c2)NCC3)C[C@H]1c1cccc(F)c1
ZINCal0000002gG7,O=C(O)C1CN(c2cnc3c(c2)OCO3)C[C@H]1c1cccc(F)c1
ZINCat0000000DlX,O=C(O)C1CN(c2cnc3cc[nH]c3c2)C[C@H]1c1cccc(F)c1
ZINCan0000002gGa,O=C(O)C1CN(c2cnc3cc[nH]c3n2)C[C@H]1c1cccc(F)c1
ZINCaq0000000CEn,O=C(O)C1CN(c2cnc3ccccn23)C[C@H]1c1cccc(F)c1
ZINCaq0000000CEo,O=C(O)C1CN(c2cnc3cccn3c2)C[C@H]1c1cccc(F)c1
ZINCak0000002gG9,O=C(O)C1CN(c2cnc3cccnn23)C[C@H]1c1cccc(F)c1
ZINCak0000002gGb,O=C(O)C1CN(c2cnc3ccnn3c2)C[C@H]1c1cccc(F)c1
ZINCak0000002gGd,O=C(O)C1CN(c2cnc3cnccn23)C[C@H]1c1cccc(F)c1
ZINCak0000002gGe,O=C(O)C1CN(c2cnc3cncn3c2)C[C@H]1c1cccc(F)c1
ZINC9l0000002gGg,O=C(O)C1CN(c2cnc3n2CCC3)C[C@H]1c1cccc(F)c1
ZINCap0000002gGh,O=C(O)C1CN(c2cnc3n2CCCC3)C[C@H]1c1cccc(F)c1
ZINCad0000002gGj,O=C(O)C1CN(c2cnc3n2CCNC3)C[C@H]1c1cccc(F)c1
ZINCah0000002gGq,O=C(O)C1CN(c2cnc3[nH]cnc3n2)C[C@H]1c1cccc(F)c1
ZINCak0000002gGk,O=C(O)C1CN(c2cnc3ncccn23)C[C@H]1c1cccc(F)c1
ZINCak0000002gGl,O=C(O)C1CN(c2cnc3nccn3c2)C[C@H]1c1cccc(F)c1
ZINCae0000002gGm,O=C(O)C1CN(c2cnc3nccn3n2)C[C@H]1c1cccc(F)c1
ZINCae0000002gGr,O=C(O)C1CN(c2cnc3ncnn3c2)C[C@H]1c1cccc(F)c1
ZINCap0000002gGs,O=C(O)C1CN(c2cnc3ncoc3c2)C[C@H]1c1cccc(F)c1
ZINCae0000002gGw,O=C(O)C1CN(c2cnc3nncn3c2)C[C@H]1c1cccc(F)c1
ZINCaj0000002gGy,O=C(O)C1CN(c2cnc3nonc3c2)C[C@H]1c1cccc(F)c1
ZINCau0000000Dzo,O=C(O)C1CN(c2cnc3nscc3c2)C[C@H]1c1cccc(F)c1
ZINCao0000002gGz,O=C(O)C1CN(c2cnc3nsnc3c2)C[C@H]1c1cccc(F)c1
ZINCap0000002gGA,O=C(O)C1CN(c2cnc3ocnc3c2)C[C@H]1c1cccc(F)c1
ZINC9r0000000BJK,O=C(O)C1CN(c2cnc3sccn23)C[C@H]1c1cccc(F)c1
ZINCau0000000Dzp,O=C(O)C1CN(c2cnc3scnc3c2)C[C@H]1c1cccc(F)c1
ZINC6h0000003YHd,O=C(O)C1CN(c2c[nH]cn2)C[C@H]1c1cccc(F)c1
ZINC8q0000000BcY,O=C(O)C1CN(c2cncc(Br)n2)C[C@H]1c1cccc(F)c1
ZINCar0000000CTO,O=C(O)C1CN(c2cncc(C3CC3)n2)C[C@H]1c1cccc(F)c1
ZINC8u0000000BlT,O=C(O)C1CN(c2cncc(Br)c2)C[C@H]1c1cccc(F)c1
ZINCat0000000DlY,O=C(O)C1CN(c2cncc3[nH]ccc23)C[C@H]1c1cccc(F)c1
ZINCao0000002gGD,O=C(O)C1CN(c2cncc3c2CCN3)C[C@H]1c1cccc(F)c1
ZINCao0000002gGF,O=C(O)C1CN(c2cncc3c2NCC3)C[C@H]1c1cccc(F)c1
ZINCan0000003WzZ,O=C(O)C1CN(c2cncc3c[nH]nc23)C[C@H]1c1cccc(F)c1
ZINCat0000000DlZ,O=C(O)C1CN(c2cncc3cc[nH]c23)C[C@H]1c1cccc(F)c1
ZINCan0000003WA1,O=C(O)C1CN(c2cncc3[nH]ncc23)C[C@H]1c1cccc(F)c1
ZINCan0000004SCV,O=C(O)C1CN(c2cncc3[nH]cnc23)C[C@H]1c1cccc(F)c1
ZINCak0000002gGJ,O=C(O)C1CN(c2cncc3nccn23)C[C@H]1c1cccc(F)c1
ZINCae0000002gGM,O=C(O)C1CN(c2cncc3ncnn23)C[C@H]1c1cccc(F)c1
ZINCap0000002gGN,O=C(O)C1CN(c2cncc3ncoc23)C[C@H]1c1cccc(F)c1
ZINCae0000002gGQ,O=C(O)C1CN(c2cncc3nncn23)C[C@H]1c1cccc(F)c1
ZINC8u0000000BlU,O=C(O)C1CN(c2ccncc2Br)C[C@H]1c1cccc(F)c1
ZINC7i0000002gGZ,O=C(O)C1CN(c2cnccn2)C[C@H]1c1cccc(F)c1
ZINC9p0000002gH5,O=C(O)C1CN(c2cncn2C2CC2)C[C@H]1c1cccc(F)c1
ZINCak0000002gH8,O=C(O)C1CN(c2cncn3ccnc23)C[C@H]1c1cccc(F)c1
ZINCae0000002gHb,O=C(O)C1CN(c2cncn3cnnc23)C[C@H]1c1cccc(F)c1
ZINC7i0000002gHd,O=C(O)C1CN(c2cncnc2)C[C@H]1c1cccc(F)c1
ZINC8q0000000BcZ,O=C(O)C1CN(c2cncnc2Br)C[C@H]1c1cccc(F)c1
ZINC8q0000000BcZ,O=C(O)C1CN(c2ncncc2Br)C[C@H]1c1cccc(F)c1
ZINCar0000000CTP,O=C(O)C1CN(c2cncnc2C2CC2)C[C@H]1c1cccc(F)c1
ZINC6k0000002gHf,O=C(O)C1CN(c2cnco2)C[C@H]1c1cccc(F)c1
ZINC6p0000002gHh,O=C(O)C1CN(c2cncs2)C[C@H]1c1cccc(F)c1
ZINC9p0000002gHA,O=C(O)C1CN(c2cnn(C3CC3)c2)C[C@H]1c1cccc(F)c1
ZINCat0000000Dm0,O=C(O)C1CN(c2cnn(C3CCC3)c2)C[C@H]1c1cccc(F)c1
ZINCad0000002gHE,O=C(O)C1CN(c2cnn(C3CNC3)c2)C[C@H]1c1cccc(F)c1
ZINCai0000002gHG,O=C(O)C1CN(c2cnn(C3COC3)c2)C[C@H]1c1cccc(F)c1
ZINCaq00000000eO,O=C(O)C1CN(c2cnn(CC3CC3)c2)C[C@H]1c1cccc(F)c1
ZINC9l0000002gHr,O=C(O)C1CN(c2cnn3c2CCC3)C[C@H]1c1cccc(F)c1
ZINCap0000002gHs,O=C(O)C1CN(c2cnn3c2CCCC3)C[C@H]1c1cccc(F)c1
ZINCad0000002gHt,O=C(O)C1CN(c2cnn3c2CNCC3)C[C@H]1c1cccc(F)c1
ZINC9g0000002gHu,O=C(O)C1CN(c2cnn3c2NCC3)C[C@H]1c1cccc(F)c1
ZINCak0000002gHv,O=C(O)C1CN(c2cnn3c2NCCC3)C[C@H]1c1cccc(F)c1
ZINCak0000002gHw,O=C(O)C1CN(c2cnn3c2OCCC3)C[C@H]1c1cccc(F)c1
ZINCaq0000000CEp,O=C(O)C1CN(c2cnn3ccccc23)C[C@H]1c1cccc(F)c1
ZINCak0000002gHx,O=C(O)C1CN(c2cnn3cccnc23)C[C@H]1c1cccc(F)c1
ZINCak0000002gHy,O=C(O)C1CN(c2cnn3ccncc23)C[C@H]1c1cccc(F)c1
ZINCak0000002gHz,O=C(O)C1CN(c2cnn3ncccc23)C[C@H]1c1cccc(F)c1
ZINC6b0000003YHe,O=C(O)C1CN(c2c[nH]nn2)C[C@H]1c1cccc(F)c1
ZINC8q0000000Bd0,O=C(O)C1CN(c2cnnc(Br)c2)C[C@H]1c1cccc(F)c1
ZINC8q0000000Bd0,O=C(O)C1CN(c2cc(Br)cnn2)C[C@H]1c1cccc(F)c1
ZINC7c0000002gHT,O=C(O)C1CN(c2cnnnc2)C[C@H]1c1cccc(F)c1
ZINC6k0000002gHU,O=C(O)C1CN(c2cnoc2)C[C@H]1c1cccc(F)c1
ZINC6p0000002gHV,O=C(O)C1CN(c2cnsc2)C[C@H]1c1cccc(F)c1
ZINCaq0000001FOC,O=C(O)C1CN(c2coc(NC3CC3)n2)C[C@H]1c1cccc(F)c1
